seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	hallmark_cnt	group
45c47b2f-1582-41f8-ba1d-7c0ca3edcb1b	2	3	569	1432	0.927	0.927	1	3	352	1432	NA	NA	0	1	3	352	1432	1.000	0	ssDNA
45af4cc2-b612-4497-836d-dc8697ab0107	1	4	3	4611	0.993	0.993	1	8	3	6530	NA	NA	0	1	8	3	6530	0.900	0	lavidaviridae
45011fe5-190f-4285-972c-8547fc1909d0	2	3	812	1380	0.993	0.993	1	3	1	1380	NA	NA	0	1	3	1	1380	0.987	0	ssDNA
44245981-77df-4005-a664-43e68776b9e4	1	2	13	1279	0.987	0.987	1	3	13	2191	NA	NA	0	1	3	13	2191	0.993	0	ssDNA
4377d4a0-b19c-4908-a30e-b354774263e5	3	5	1216	3610	0.913	0.947	1	5	1	3610	NA	NA	0	1	5	1	3610	0.873	0	NCLDV
4341d0d2-e801-43b9-a3eb-8e9d3fd2c89a	1	2	184	1272	0.980	0.980	1	4	184	2847	NA	NA	0	1	4	184	2847	0.900	0	ssDNA
42c5e98f-3c98-4356-b2e0-5d035f9539fe	1	6	2	4136	0.987	1.000	1	6	2	4136	NA	NA	0	1	6	2	4136	0.987	1	dsDNAphage
424b8f48-d1b0-4b33-9a8f-c53ad8d332c0	1	3	2	1304	0.973	0.973	1	3	2	1304	NA	NA	0	1	3	2	1304	1.000	0	ssDNA
4198aa0b-f296-4c3f-a5bf-ba6b20cf78ba	1	3	14	1332	0.993	0.993	1	3	14	1332	NA	NA	0	1	3	14	1332	1.000	0	dsDNAphage
400f2721-f4f0-4127-a952-acc942035234	1	2	1	1006	0.570	0.570	1	2	1	1006	NA	NA	0	1	2	1	1006	0.745	0	RNA
3fa2fe58-c981-45bf-99d4-4ee1ad42d2f7	2	3	1572	3434	0.607	0.607	1	3	46	3434	NA	NA	0	1	3	46	3434	0.567	0	lavidaviridae
3e4f08b6-23f8-4595-819a-cb9f94cfde1e	1	2	314	1285	1.000	1.000	1	3	314	2412	NA	NA	0	1	3	314	2412	0.993	0	ssDNA
3dca908a-6771-4efd-a595-17c38a366dc0	1	2	1	1061	0.973	0.973	1	2	1	1061	NA	NA	0	1	2	1	1061	1.000	1	dsDNAphage
3da17466-b215-4ee9-a7f0-15db29d898fa	1	3	2	3433	0.907	0.933	1	3	2	3433	NA	NA	0	1	3	2	3433	1.000	0	ssDNA
3d3ebce7-a9b0-419e-b741-d932dc4097e2	1	2	40	1497	1.000	1.000	1	5	40	2504	NA	NA	0	1	5	40	2504	0.887	0	lavidaviridae
3c773554-c686-45d3-bdb3-cec44d99ae82	1	2	1	2510	0.933	0.933	1	2	1	2510	NA	NA	0	1	2	1	2510	0.993	0	ssDNA
3b4cf214-d40e-4844-a910-5ad526d676f5	1	10	1	8271	0.927	0.967	1	11	1	8761	NA	NA	0	1	11	1	8761	0.927	0	lavidaviridae
3a6a64ff-a8d4-43b3-8239-d83aebe47ff5	1	2	3	1492	0.880	0.880	1	3	3	2096	NA	NA	0	1	3	3	2096	0.795	0	RNA
39c47609-9d26-4145-a612-40427a116e91	1	4	112	2689	1.000	1.000	1	4	112	2689	NA	NA	0	1	4	112	2689	0.993	0	ssDNA
39aa6f70-ed26-45a3-bd58-2fc608cb54ef	1	2	2	1413	0.960	1.000	1	4	2	3840	NA	NA	0	1	4	2	3840	0.893	0	ssDNA
38c9bb0d-d9a5-4cf8-81b9-2a721e545362	1	19	46	10128	0.973	0.993	1	19	46	10128	NA	NA	0	1	19	46	10128	0.987	1	dsDNAphage
38c34e23-b62c-434b-a25a-a0b1bdda1a7a	2	3	312	1621	0.973	0.973	1	3	1	1621	NA	NA	0	1	3	1	1621	0.967	0	lavidaviridae
37dcc9cf-16b3-4f36-b559-d55ef5cdc1e4	1	2	92	1078	0.973	0.973	1	2	92	1078	NA	NA	0	1	2	92	1078	0.953	0	dsDNAphage
37ba3f47-0769-4647-b948-8c2c9e38a973	2	3	869	1434	0.980	0.980	1	4	532	2425	NA	NA	0	1	4	532	2425	0.707	0	dsDNAphage
36a314fe-e117-42cd-a010-11da45f22977	1	5	3	3173	1.000	1.000	1	5	3	3173	NA	NA	0	1	5	3	3173	0.987	1	dsDNAphage
369379a9-937d-4035-8267-0c6b472ce1c0	1	3	2	1448	0.980	0.980	1	3	2	1448	NA	NA	0	1	3	2	1448	0.987	0	ssDNA
36631ab2-86b4-4fa2-bd4a-7515ac2424f8	1	13	364	8153	0.920	0.920	1	15	364	9774	NA	NA	0	1	15	364	9774	0.860	0	lavidaviridae
365f8762-1d45-4c7b-9856-989c970b8acb	1	2	1	1273	0.980	0.980	1	2	1	1273	NA	NA	0	1	2	1	1273	1.000	0	ssDNA
35d8166e-b8b2-4db9-8070-d0119067e33e	1	3	3	2830	0.947	0.987	1	4	3	3221	NA	NA	0	1	4	3	3221	0.920	0	ssDNA
35447795-1efb-4eb4-8cd5-ba727fe406f1	1	4	19	3905	0.980	0.993	1	4	19	3905	NA	NA	0	1	4	19	3905	0.980	1	dsDNAphage
352b422e-b504-4e95-98e8-337bdd38eeec	1	3	2	1702	0.940	0.980	1	3	2	1702	NA	NA	0	1	3	2	1702	0.967	0	ssDNA
34eb0f9f-aed6-41c5-8d25-775a4d6a9f1d	1	4	3	5519	0.813	0.813	1	4	3	5519	NA	NA	0	1	4	3	5519	0.780	0	ssDNA
34a88da2-a28c-44fb-b81c-2ac70a6f8b31	1	2	66	1029	0.987	0.987	1	2	66	1029	NA	NA	0	1	2	66	1029	0.933	0	ssDNA
34a0c394-8e40-4432-a67c-06b7c83fb2f9	1	2	27	1717	0.987	0.987	1	2	27	1717	NA	NA	0	1	2	27	1717	0.987	1	dsDNAphage
346eaa4b-27b3-408e-9619-ef1e5aa94f12	1	2	40	1007	0.993	0.993	1	2	40	1007	NA	NA	0	1	2	40	1007	0.947	1	dsDNAphage
344e4f71-eba0-4f80-8650-4535edf25ae6	1	3	131	1841	1.000	1.000	1	4	131	2539	NA	NA	0	1	4	131	2539	0.913	0	lavidaviridae
33cfb040-f53a-4448-bda4-3f159704e895	1	3	2	1472	0.920	0.967	1	3	2	1472	NA	NA	0	1	3	2	1472	1.000	0	ssDNA
33a0763c-e086-47a2-a343-13df78b8cdd2	1	2	147	1112	0.973	0.973	1	3	147	1401	NA	NA	0	1	3	147	1401	0.813	0	ssDNA
339d6a6c-483a-411c-9f66-e5574b20e665	1	3	3	1724	0.920	0.933	1	3	3	1724	NA	NA	0	1	3	3	1724	0.973	0	ssDNA
339210f5-bdd2-4078-932f-14cd3c074264	3	4	1194	4183	0.993	0.993	1	5	3	5815	NA	NA	0	1	5	3	5815	0.607	0	ssDNA
33894757-a43d-40d9-b891-e73b0072ed65	1	5	1	2563	1.000	1.000	1	5	1	2563	NA	NA	0	1	5	1	2563	0.980	2	dsDNAphage
33343d3a-f8ed-4ecb-bce0-7adb64af5ab0	1	3	269	8027	0.980	0.980	1	3	269	8027	NA	NA	0	1	3	269	8027	0.980	1	dsDNAphage
325ea253-df68-433b-a029-67708a208651	1	2	1	848	0.747	0.747	1	2	1	848	NA	NA	0	1	2	1	848	0.673	0	ssDNA
31f5f95e-e4bb-42a7-8624-3ac18c9cd9bb	1	4	3	2015	0.940	0.940	1	4	3	2015	NA	NA	0	1	4	3	2015	0.873	0	dsDNAphage
31dfa8eb-78ab-4725-b7a0-2daa4d2ff3f6	3	5	1598	4364	0.907	0.907	1	9	2	7387	NA	NA	0	1	9	2	7387	0.593	0	ssDNA
2f6389d1-59ce-4c1b-aa91-941ace06ef91	1	10	2	5698	0.987	1.000	1	10	2	5698	NA	NA	0	1	10	2	5698	0.993	1	dsDNAphage
2e8a9916-f122-4feb-978b-08a0488eafd2	1	3	307	2345	0.930	0.945	1	3	307	2345	NA	NA	0	1	3	307	2345	0.930	0	RNA
2e750e18-fd14-4258-9822-43e7e902a2d7	1	3	1	1613	0.987	0.987	1	3	1	1613	NA	NA	0	1	3	1	1613	0.960	1	dsDNAphage
2e73f74a-0df3-435c-82ae-ffa367ebec05	1	3	1	1138	1.000	1.000	1	4	1	2481	NA	NA	0	1	4	1	2481	0.993	0	ssDNA
2e5a5619-fd91-4391-a6f4-f32a252d81c6	1	5	1	1625	1.000	1.000	1	5	1	1625	NA	NA	0	1	5	1	1625	1.000	0	dsDNAphage
2dd7fe64-d5e1-4398-a848-c9a07df896e0	1	2	1162	3809	0.787	0.787	1	2	1162	3809	NA	NA	0	1	2	1162	3809	0.793	0	lavidaviridae
2da281a9-3a8c-4cfc-b69e-357b36fa005b	1	3	3	2192	0.947	0.947	1	3	3	2192	NA	NA	0	1	3	3	2192	0.940	0	lavidaviridae
2d8f9359-4973-4012-a407-87094ef3cfc1	1	3	32	1576	0.960	0.980	1	4	32	2282	NA	NA	0	1	4	32	2282	0.900	0	ssDNA
2d802c68-4e5a-4ad1-82d9-4f9554c41beb	1	4	3	2987	0.980	1.000	1	4	3	2987	NA	NA	0	1	4	3	2987	1.000	1	dsDNAphage
2d3e0c4c-b59c-45f8-8b78-c74fd149c614	2	3	1902	2865	1.000	1.000	1	3	3	2865	NA	NA	0	1	3	3	2865	0.947	0	ssDNA
2d274d6c-4d05-42e5-9052-13059a33990f	4	5	3101	3875	1.000	1.000	1	6	319	4794	NA	NA	0	1	6	319	4794	0.633	0	ssDNA
2cffaf20-81a6-44b2-873d-03b17dca4079	1	3	321	1435	0.987	0.993	1	3	321	1435	NA	NA	0	1	3	321	1435	0.993	0	ssDNA
2ce19cd0-6e4e-4047-881c-37b76028d111	1	2	15	1618	0.827	0.827	1	2	15	1618	NA	NA	0	1	2	15	1618	0.813	0	lavidaviridae
2bb93942-a03d-4f74-9ae1-526b549a41b8	1	2	2	841	1.000	1.000	1	3	2	1598	NA	NA	0	1	3	2	1598	0.993	0	ssDNA
2a974a6f-d064-4311-8fac-a238645a884a	2	3	599	2137	0.933	0.933	1	6	16	3749	NA	NA	0	1	6	16	3749	0.920	0	NCLDV
2a3a6392-f0fa-4bd0-985d-c2f4ab0a5543	1	5	2	2196	0.980	0.980	1	9	2	6214	NA	NA	0	1	9	2	6214	0.780	0	lavidaviridae
29c75956-9839-473c-99b2-7e611afbd400	2	5	420	2242	0.960	1.000	1	5	2	2242	NA	NA	0	1	5	2	2242	0.980	0	ssDNA
299e5021-ecf1-4abd-a664-274c900fb0e7	1	4	2	2796	0.987	1.000	1	6	2	4991	NA	NA	0	1	6	2	4991	0.787	0	ssDNA
2938bbac-8485-497b-b8e4-d1f2efeffcf4	1	3	153	2917	0.980	0.995	1	5	153	3967	NA	NA	0	1	5	153	3967	0.530	0	RNA
28b7ff8b-24d0-49ee-b8e1-0c685cd255a7	1	2	3	1021	0.690	0.690	1	4	3	2951	NA	NA	0	1	4	3	2951	0.510	0	RNA
2880d692-764b-4cac-9f9e-2e200b7fbc16	1	2	87	1464	0.993	0.993	1	3	87	2486	NA	NA	0	1	3	87	2486	0.673	0	dsDNAphage
283e90ad-c9f2-4463-991c-5636d92809a3	1	4	2	2168	0.993	1.000	1	6	2	6338	NA	NA	0	1	6	2	6338	0.853	0	ssDNA
2810327c-2ef3-4806-8d9f-7e0d99be4d29	2	4	410	1038	0.960	0.960	1	4	2	1038	NA	NA	0	1	4	2	1038	0.880	0	dsDNAphage
27bbc945-ead0-45e7-bc20-4d6f610d1567	1	3	1	2067	0.927	0.960	1	3	1	2067	NA	NA	0	1	3	1	2067	0.927	0	ssDNA
278d5584-4110-4b4a-8972-6a54fb85fbae	1	4	2	2278	0.973	1.000	1	4	2	2278	NA	NA	0	1	4	2	2278	1.000	0	ssDNA
275fe949-2f03-4a21-ac71-2419c7749de5	1	5	192	2233	0.993	1.000	1	5	192	2233	NA	NA	0	1	5	192	2233	0.993	1	dsDNAphage
26c6e5db-573a-4a7a-9900-1e3beb469777	1	2	2	2767	0.953	0.953	1	6	2	4617	NA	NA	0	1	6	2	4617	0.753	0	lavidaviridae
25f2986f-dbc9-4367-af93-d1a9446db58e	1	2	3	2236	0.960	0.960	1	3	3	2587	NA	NA	0	1	3	3	2587	0.800	0	ssDNA
24664ad9-79ce-4d7c-8afc-ba2ce0a99003	1	4	1	2577	1.000	1.000	1	4	1	2577	NA	NA	0	1	4	1	2577	0.980	0	ssDNA
244a8fd3-a282-4942-ae54-e9d977704f10	1	4	3	2254	1.000	1.000	1	4	3	2254	NA	NA	0	1	4	3	2254	1.000	1	dsDNAphage
23adc0b0-cca8-4e83-bec1-66d9f67bf408	2	3	394	1456	0.893	0.893	1	3	86	1456	NA	NA	0	1	3	86	1456	0.927	0	ssDNA
239d1fda-371c-468f-89e4-de894c58584f	1	4	588	4716	0.993	1.000	1	4	588	4716	NA	NA	0	1	4	588	4716	0.993	1	dsDNAphage
22f64ba5-e781-4313-8a30-b0ad2a2da1f3	1	6	16	3766	1.000	1.000	1	6	16	3766	NA	NA	0	1	6	16	3766	0.993	0	NCLDV
22a96ff3-6251-4793-9a2b-a6d324b7b7f2	3	6	1707	4394	0.953	0.953	1	6	2	4394	NA	NA	0	1	6	2	4394	0.780	0	ssDNA
227a0249-db24-4852-a06b-0635cc9e7e19	1	5	3	4714	1.000	1.000	1	5	3	4714	NA	NA	0	1	5	3	4714	1.000	2	dsDNAphage
22199370-0741-4503-a1ae-89fcd6f68235	1	2	956	1746	0.993	0.993	1	2	956	1746	NA	NA	0	1	2	956	1746	0.973	0	ssDNA
2216b00e-6476-4507-99f3-40d6a113205f	1	2	3	715	1.000	1.000	1	3	3	1228	NA	NA	0	1	3	3	1228	0.987	0	ssDNA
22118eda-48e3-42f9-b390-675a25a516f2	1	3	3	1875	0.973	0.980	1	3	3	1875	NA	NA	0	1	3	3	1875	0.967	0	ssDNA
2204a293-4ab8-4b43-b304-421305fcaf1e	2	4	269	1533	0.980	1.000	1	4	2	1533	NA	NA	0	1	4	2	1533	0.987	0	ssDNA
21da37a3-b822-41e5-a829-8d8a73e5e22c	2	3	562	2111	0.987	0.987	1	3	61	2111	NA	NA	0	1	3	61	2111	0.907	0	ssDNA
215ebfac-1eeb-4a5c-911c-c6c69281b8c9	1	2	117	1591	0.927	0.927	1	2	117	1591	NA	NA	0	1	2	117	1591	0.933	0	NCLDV
2140325e-489d-45be-8c03-bed5d014fdc1	1	2	2	713	0.907	0.947	1	3	2	1567	NA	NA	0	1	3	2	1567	0.953	0	ssDNA
20ef9e55-be13-4e0a-80a6-2e3d0bb76ef1	1	3	699	1644	1.000	1.000	1	4	699	2179	NA	NA	0	1	4	699	2179	1.000	0	ssDNA
20c3da38-f66e-46c1-afcf-462ecd4469c3	1	10	833	7247	0.993	0.993	1	10	833	7247	NA	NA	0	1	10	833	7247	1.000	1	dsDNAphage
1f6ea2b5-ff15-4ba8-9e91-40c775426cb3	1	3	2	1799	0.980	1.000	1	4	2	5529	NA	NA	0	1	4	2	5529	0.873	0	ssDNA
1f4088f4-3adb-4480-b9ff-0c8d61f7157f	1	4	449	3078	1.000	1.000	1	4	449	3078	NA	NA	0	1	4	449	3078	1.000	1	dsDNAphage
1f1b8c5d-39f9-4d00-b1ff-64fd98e8a9bf	4	5	662	1418	0.933	0.973	1	7	1	2972	NA	NA	0	1	7	1	2972	0.507	0	ssDNA
1f199ef2-01cb-4226-9bee-1bdd38a7f8f9	4	7	1845	3996	0.987	0.987	1	8	66	4334	NA	NA	0	1	8	66	4334	0.727	0	ssDNA
1e72c5b1-1822-4e71-b3ed-abfae5719776	2	4	1210	2413	0.987	1.000	1	8	2	4950	NA	NA	0	1	8	2	4950	0.827	0	ssDNA
1dd9f3a7-760f-4ac3-8a84-02826cadfc54	1	4	2	2147	0.967	0.987	1	4	2	2147	NA	NA	0	1	4	2	2147	0.940	0	ssDNA
1d67bc2a-bff3-4b83-b0d5-0b780d87a743	3	4	1928	3318	0.993	0.993	1	5	14	4146	NA	NA	0	1	5	14	4146	0.640	0	ssDNA
1d03ca8f-2f48-4d38-bd39-3bd44fa1b046	1	8	1	4953	1.000	1.000	1	8	1	4953	NA	NA	0	1	8	1	4953	1.000	3	dsDNAphage
1cc377e1-259e-4aaf-bcc8-824801bcbdb2	2	3	1247	2526	1.000	1.000	1	4	548	2787	NA	NA	0	1	4	548	2787	0.727	0	ssDNA
1c8e461d-1d45-4178-a596-dd8c0f78101e	1	2	1	3259	0.853	0.853	1	2	1	3259	NA	NA	0	1	2	1	3259	0.840	1	dsDNAphage
1c4b0055-3501-4283-ae22-f3f42b33ab08	1	3	3	1596	1.000	1.000	1	4	3	2617	NA	NA	0	1	4	3	2617	0.847	0	ssDNA
1c03d009-1f76-4ae6-81e8-0f54569b45dd	2	4	402	1821	0.980	1.000	1	4	60	1821	NA	NA	0	1	4	60	1821	0.973	0	ssDNA
1bdd73b6-5cd0-47a4-aaa6-f8d806690686	3	4	806	2280	0.973	0.973	1	4	1	2280	NA	NA	0	1	4	1	2280	0.893	0	lavidaviridae
1bd86929-a38a-48a4-a962-4bcd356e32a0	1	6	3	5058	1.000	1.000	1	6	3	5058	NA	NA	0	1	6	3	5058	1.000	5	dsDNAphage
1b31e75f-e376-4aba-85c2-be157ccbe5b9	2	4	512	2182	0.893	0.907	1	4	1	2182	NA	NA	0	1	4	1	2182	0.840	0	ssDNA
1b2d1709-0f0d-450a-900d-3e56ee5d8e7a	1	20	3	12128	0.960	1.000	1	20	3	12128	NA	NA	0	1	20	3	12128	0.967	2	dsDNAphage
1adaf24f-f61a-4c6d-bea5-7bc99465c798	1	2	3	784	1.000	1.000	1	3	3	1253	NA	NA	0	1	3	3	1253	0.993	0	dsDNAphage
1a824adb-2fe5-4e78-8258-a0eeb26a3a63	1	2	2	1052	0.993	0.993	1	3	2	1555	NA	NA	0	1	3	2	1555	0.973	0	lavidaviridae
1a722741-6c18-4724-9925-657d9e921aeb	1	3	3	2674	0.993	1.000	1	3	3	2674	NA	NA	0	1	3	3	2674	1.000	2	dsDNAphage
195f69e1-7637-4a25-ae1b-42e92e5734f0	3	5	633	2911	0.993	1.000	1	5	1	2911	NA	NA	0	1	5	1	2911	0.967	0	ssDNA
18e046b9-6515-4dd2-abe0-cda0af4c5cd3	1	4	2	3812	0.980	0.980	1	4	2	3812	NA	NA	0	1	4	2	3812	0.980	1	dsDNAphage
189ba0cf-2771-4cb0-9b0d-bb6c40dbbaf1	3	8	1023	4205	1.000	1.000	1	8	86	4205	NA	NA	0	1	8	86	4205	0.887	0	ssDNA
1847ed73-609f-402d-90ae-1302cc5c8756	3	4	1091	2154	0.967	0.967	1	5	1	2519	NA	NA	0	1	5	1	2519	0.887	0	lavidaviridae
17afdd22-d1a5-468e-8f70-875c5e1e7c26	1	2	2	1026	0.887	0.887	1	2	2	1026	NA	NA	0	1	2	2	1026	0.940	0	dsDNAphage
177f261e-171c-4d8b-b8eb-73fbbfe9c428	1	5	3	1972	1.000	1.000	1	5	3	1972	NA	NA	0	1	5	3	1972	0.993	0	NCLDV
1779459c-daed-40ff-9d1f-a0c8b99a885c	1	2	7	1003	1.000	1.000	1	2	7	1003	NA	NA	0	1	2	7	1003	1.000	0	ssDNA
174d71ea-8bae-4ff0-bf7c-c430da2b4668	1	6	29	4673	0.993	1.000	1	6	29	4673	NA	NA	0	1	6	29	4673	0.993	1	dsDNAphage
171e00e0-ee6c-4af7-8360-aa7e57c3b909	1	3	2	1934	0.870	0.870	1	3	2	1934	NA	NA	0	1	3	2	1934	0.870	0	RNA
17124f68-8ee0-4056-bb8e-33731018e18a	3	8	1432	4553	1.000	1.000	1	9	2	4724	NA	NA	0	1	9	2	4724	0.707	0	ssDNA
153f333a-6c0d-4611-8ea4-8886b0299a69	1	4	70	1842	0.993	1.000	1	4	70	1842	NA	NA	0	1	4	70	1842	1.000	0	ssDNA
15103962-c560-466f-bf48-bc5d67d647c9	1	4	214	3960	0.987	1.000	1	5	214	4208	NA	NA	0	1	5	214	4208	0.993	0	lavidaviridae
1301378f-aac5-4a7c-9c77-2164474b6659	1	3	1	1803	0.993	1.000	1	3	1	1803	NA	NA	0	1	3	1	1803	1.000	0	ssDNA
12e5e596-3aa5-429a-bc7f-afe7fdfa8279	1	4	2	3520	0.927	0.947	1	4	2	3520	NA	NA	0	1	4	2	3520	0.927	1	dsDNAphage
12e2f021-b5da-4f17-896b-5463a9b1be52	1	3	2	1374	0.987	1.000	1	3	2	1374	NA	NA	0	1	3	2	1374	1.000	2	dsDNAphage
125c377f-66f6-4743-8a73-ec3d25096d64	1	3	2	1219	1.000	1.000	1	3	2	1219	NA	NA	0	1	3	2	1219	1.000	0	ssDNA
11f667d4-8cc2-4e0b-8c53-8eda5e0b565f	1	6	1	6897	0.985	1.000	1	7	1	7903	NA	NA	0	1	7	1	7903	0.870	0	RNA
11dc0817-2c9e-482e-9421-44ea457b69b8	1	6	968	5003	1.000	1.000	1	6	968	5003	NA	NA	0	1	6	968	5003	0.993	1	dsDNAphage
11a7fbdb-2fde-4d48-a331-d43b07f9b560	2	7	573	3850	0.973	1.000	1	7	2	3850	NA	NA	0	1	7	2	3850	0.973	0	ssDNA
11992eb7-602f-4986-965b-f8bfb3ccbfe1	1	4	55	3261	1.000	1.000	1	4	55	3261	NA	NA	0	1	4	55	3261	0.990	0	RNA
112e80f0-cd20-495d-a7aa-2e38c7d39095	1	3	60	1337	1.000	1.000	1	3	60	1337	NA	NA	0	1	3	60	1337	1.000	0	ssDNA
11149f10-d7d4-4c85-9232-fdc614af90ee	3	4	2205	4203	0.973	0.973	1	4	1	4203	NA	NA	0	1	4	1	4203	0.927	0	lavidaviridae
1039be68-3201-4d10-af16-d9ce0e42692e	1	2	238	848	0.973	0.973	1	4	238	4340	NA	NA	0	1	4	238	4340	0.867	0	ssDNA
101aad20-8b76-43e5-b778-1b2c37517857	1	2	165	924	0.993	0.993	1	3	165	2276	NA	NA	0	1	3	165	2276	0.987	0	ssDNA
0f729ef8-4b68-49ac-ba4c-129f63c1abe1	1	6	440	2621	0.993	1.000	1	6	440	2621	NA	NA	0	1	6	440	2621	0.987	0	dsDNAphage
0f681e88-bab6-4620-b20c-f894ab7e051e	1	3	2	1575	1.000	1.000	1	3	2	1575	NA	NA	0	1	3	2	1575	1.000	0	ssDNA
0f5714e7-4cc0-48cc-9a8f-a06dbd25e4b1	1	4	2	5448	0.987	1.000	1	4	2	5448	NA	NA	0	1	4	2	5448	0.993	0	lavidaviridae
0ecdfc7c-1b94-4106-84b3-a1e9abd94b8e	2	3	410	1143	0.993	0.993	1	3	1	1143	NA	NA	0	1	3	1	1143	0.987	0	ssDNA
0e2196a3-634c-48d8-8cef-b17474e32b10	1	3	547	4231	0.987	1.000	1	6	547	5257	NA	NA	0	1	6	547	5257	0.573	0	ssDNA
0d38a15a-ea24-47c4-a991-4985f821ef54	1	7	2	7593	0.953	1.000	1	7	2	7593	NA	NA	0	1	7	2	7593	0.967	2	dsDNAphage
0ca7879f-9f8b-4e68-85df-40b98126cdaa	2	5	423	2549	0.927	0.947	1	5	101	2549	NA	NA	0	1	5	101	2549	0.713	0	dsDNAphage
0c7362a1-8be3-4247-abe6-887e493d66a0	1	3	3	1108	0.980	0.980	1	3	3	1108	NA	NA	0	1	3	3	1108	0.967	0	dsDNAphage
0c50c675-99fe-4114-b1f4-5dd253184dc8	1	2	766	1883	0.987	0.987	1	3	766	2716	NA	NA	0	1	3	766	2716	0.613	0	ssDNA
0c37483a-e27c-430d-8a9a-fc27f1314de6	2	5	727	2917	0.980	0.987	1	5	2	2917	NA	NA	0	1	5	2	2917	0.987	0	ssDNA
0bd3c519-741a-49e6-ae11-5ded18e6d92a	2	3	549	1489	0.915	0.915	1	3	2	1489	NA	NA	0	1	3	2	1489	0.865	0	RNA
0bc288eb-085f-4e19-bbff-c194c3549a40	1	2	294	1800	0.993	0.993	1	2	294	1800	NA	NA	0	1	2	294	1800	0.967	0	ssDNA
0b743445-1824-4f05-b3d9-8b9e8f11c47f	1	2	1	1305	0.967	0.967	1	3	1	3530	NA	NA	0	1	3	1	3530	0.920	0	ssDNA
0a92f29f-08df-409b-8026-523349442217	2	3	1065	2769	0.807	0.807	1	3	42	2769	NA	NA	0	1	3	42	2769	0.707	0	lavidaviridae
0a91b6c1-303e-4a72-93ca-73764fc24a9b	1	2	376	1010	0.807	0.807	1	2	376	1010	NA	NA	0	1	2	376	1010	0.900	0	ssDNA
0a90cfff-dd8e-4d88-b0db-3b2aedae5cd4	1	2	3	1138	0.980	0.980	1	2	3	1138	NA	NA	0	1	2	3	1138	1.000	0	ssDNA
0a6c5718-4627-48e5-8399-6ce7afc2205f	1	6	1	2246	1.000	1.000	1	6	1	2246	NA	NA	0	1	6	1	2246	1.000	0	dsDNAphage
09ff671e-e142-43bf-b17d-15873f40bd3a	1	5	1	3392	0.993	0.993	1	5	1	3392	NA	NA	0	1	5	1	3392	0.987	1	dsDNAphage
09e31fac-2277-4d3f-b00b-4c31231f6e2c	1	3	2	1822	0.873	0.900	1	3	2	1822	NA	NA	0	1	3	2	1822	0.933	0	ssDNA
098abeac-cbe0-4059-b564-1c218c0508e3	2	3	383	1786	0.967	0.967	1	3	2	1786	NA	NA	0	1	3	2	1786	0.867	0	lavidaviridae
0946bec1-3989-4daf-9eee-088b88903929	3	4	2352	3259	0.720	0.720	1	4	213	3259	NA	NA	0	1	4	213	3259	0.533	0	ssDNA
09341fe8-75d2-4d1f-bf6b-2497ec52dae8	3	4	1379	1934	0.967	0.967	1	5	125	2554	NA	NA	0	1	5	125	2554	0.780	0	lavidaviridae
0913010d-acc7-49b8-a7a6-3a111c15ee18	1	2	3	1094	0.927	0.953	1	3	3	1512	NA	NA	0	1	3	3	1512	0.987	0	ssDNA
08e2473e-e641-44d7-80f5-9a3bbc597bbb	1	2	178	1574	1.000	1.000	1	3	178	1903	NA	NA	0	1	3	178	1903	0.980	0	ssDNA
08dc00a5-9352-4e42-b3de-1a795522aaa9	2	4	502	2559	0.993	1.000	1	4	3	2559	NA	NA	0	1	4	3	2559	0.920	0	ssDNA
08bbdb99-bcd3-4281-b205-cb66ef4dac1a	1	2	205	1155	0.960	0.960	1	2	205	1155	NA	NA	0	1	2	205	1155	0.993	0	ssDNA
08aaaf05-c2ce-4d9b-bc1c-f25b76ed4915	1	3	33	2095	1.000	1.000	1	3	33	2095	NA	NA	0	1	3	33	2095	0.993	0	ssDNA
0888900a-121b-41f9-a57f-9c0053180a29	2	4	725	1862	0.933	0.980	1	5	3	4377	NA	NA	0	1	5	3	4377	0.880	0	ssDNA
084fb3ad-b0c7-473a-96d4-7c06cd104aea	3	4	2816	3948	1.000	1.000	1	4	3	3948	NA	NA	0	1	4	3	3948	0.767	0	ssDNA
084a01a0-a800-479a-82dd-9c31a44e7127	1	3	167	1659	0.947	0.953	1	3	167	1659	NA	NA	0	1	3	167	1659	0.980	1	dsDNAphage
07bbd409-3910-4785-b7ee-8d6933d1b876	1	2	410	1483	0.987	0.987	1	3	410	2451	NA	NA	0	1	3	410	2451	0.993	0	NCLDV
06b76d73-2995-40cf-8282-a88a7b87d5f5	1	2	1	1741	0.947	0.947	1	3	1	1893	NA	NA	0	1	3	1	1893	0.887	1	dsDNAphage
069e04da-bd41-4bf3-bd23-e87e2fb03a0a	1	7	3	3778	0.987	1.000	1	7	3	3778	NA	NA	0	1	7	3	3778	1.000	2	dsDNAphage
066a8a3d-2f81-4cae-8a2d-9a6e8915820c	1	10	3	9069	0.993	1.000	1	10	3	9069	NA	NA	0	1	10	3	9069	0.993	1	dsDNAphage
